ANO_LETIVO;CODIGO_CIE;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS;ENSINO_MEDIO
2018;17673;35017673;20409;MOGI MIRIM;MARIA DO CARMO DE GODOY RAMOS PROFA;SERRA NEGRA;5.2800000000;3.9300000000;
2018;23486;35023486;20512;SERTAOZINHO;ISAIAS JOSE FERREIRA DOUTOR;SERTAOZINHO;;3.4700000000;1.9300000000
2018;21714;35021714;20602;JAU;LAZARO FRANCO DE MORAES;TORRINHA;;3.2500000000;2.6300000000
2018;47348;35047348;20409;MOGI MIRIM;ALMERINDA RODRIGUES PROFA;MOGI GUACU;;2.9300000000;2.8800000000
2018;20400;35020400;20409;MOGI MIRIM;ANALIA DE ALMEIDA BUENO PROFA;MOGI GUACU;;3.9200000000;2.7900000000
2018;909403;35909403;20419;CAPIVARI;MARIA DE LOURDES STIPP STEFFEN PROFESSORA;INDAIATUBA;;3.7900000000;3.1300000000
2018;909427;35909427;20419;CAPIVARI;SUZANA BENEDICTA GIGO AYRES PROFESSORA;INDAIATUBA;;4.0300000000;3.4900000000
2018;18909;35018909;20419;CAPIVARI;RANDOLFO MOREIRA FERNANDES;INDAIATUBA;;3.0200000000;2.1600000000
2018;496601;35496601;20419;CAPIVARI;JARDIM PAULISTA;INDAIATUBA;;3.9300000000;2.9400000000
2018;23059;35023059;20504;FRANCA;HENRIQUE LESPINASSE PROF;ITIRAPUA;;2.7800000000;1.8400000000
2018;15748;35015748;20306;ITU;REGENTE FEIJO;ITU;;3.7600000000;2.8200000000
2018;924124;35924124;20306;ITU;BENE TEIXEIRA DA FONSECA DO AMARAL GURGEL PROFA;ITU;;3.0700000000;2.7300000000
2018;920940;35920940;20306;ITU;ANTHENOR FRUET PROF;ITU;;2.8400000000;2.2300000000
2018;26074;35026074;20604;LINS;JORGE AMERICANO PROF;LINS;5.9800000000;;
2018;909312;35909312;20604;LINS;WALTER CARDOSO GALATI PROF;LINS;5.0000000000;;
2018;914010;35914010;20409;MOGI MIRIM;ANA FERRARI ROSSI;PEDREIRA;;3.4000000000;1.8200000000
2018;907480;35907480;20409;MOGI MIRIM;LUIZ BORTOLETTO;PEDREIRA;;4.2800000000;
2018;496467;35496467;20904;PRESIDENTE PRUDENTE;TEOFILO GONZAGA DA SANTA CRUZ;PRESIDENTE PRUDENTE;;2.9200000000;2.3000000000
2018;43148;35043148;20904;PRESIDENTE PRUDENTE;PLACIDIO BRAGA NOGUEIRA PROFESSOR;PRESIDENTE PRUDENTE;;4.0300000000;
2018;43151;35043151;20904;PRESIDENTE PRUDENTE;CLOTILDE VEIGA DE BARROS PROFESSORA;PRESIDENTE PRUDENTE;;2.8400000000;2.1300000000
2018;32001;35032001;20904;PRESIDENTE PRUDENTE;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;PRESIDENTE PRUDENTE;;2.7400000000;2.0900000000
2018;31926;35031926;20904;PRESIDENTE PRUDENTE;HUGO MIELE PROFESSOR;PRESIDENTE PRUDENTE;;3.7400000000;2.9500000000
2018;32074;35032074;20904;PRESIDENTE PRUDENTE;SARRION MONSENHOR;PRESIDENTE PRUDENTE;;3.4600000000;3.6500000000
2018;26864;35026864;20702;FERNANDOPOLIS;MARILENE DE LURDES LISBOA SINGH PROFESSORA;GUARANI D'OESTE;;4.5200000000;2.7100000000
2018;29944;35029944;20802;ARACATUBA;JOAO ARRUDA BRASIL;GUARARAPES;;3.9300000000;3.8000000000
2018;191346;35191346;20408;LIMEIRA;JOAQUINA DE CASTRO AZEVEDO;IRACEMAPOLIS;;3.7100000000;
2018;44040;35044040;20602;JAU;FANNY ALTAFIM MACIEL PROFESSORA;MACATUBA;;3.6500000000;2.2800000000
2018;26906;35026906;20702;FERNANDOPOLIS;HAROLDO GUIMARAES BASTOS ENGENHEIRO;MACEDONIA;;3.9100000000;3.0900000000
2018;13201;35013201;20204;PINDAMONHANGABA;PEDRO SILVA PROFESSOR;PINDAMONHANGABA;;1.9200000000;1.6700000000
2018;26098;35026098;20604;LINS;JOAO FRANCISCO COELHO CEL;PROMISSAO;;2.8700000000;
2018;18144;35018144;20417;CAMPINAS LESTE;CRISTIANO VOLKART;CAMPINAS;7.0000000000;;
2018;904909;35904909;20404;CAMPINAS OESTE;MARIA ISABEL GIUDICE DE ALBUQUERQUE CAVALCANTI PROFA;CAMPINAS;6.3500000000;3.7600000000;
2018;18570;35018570;20417;CAMPINAS LESTE;JOSE MARIA MATOSINHO;CAMPINAS;;3.8600000000;2.5900000000
2018;900515;35900515;20415;SUMARE;ONDINA PINTO GONZALEZ PROFESSORA;SUMARE;4.4000000000;3.4800000000;
2018;17036;35017036;20415;SUMARE;JAYME DE BARROS CAMARA DOM;SUMARE;;;3.5000000000
2018;900497;35900497;20415;SUMARE;WANDA FELIX DE ANDRADE PROFESSORA;SUMARE;5.5600000000;;
2018;46848;35046848;20301;APIAI;ROSARIA JANUZZI PROFA;APIAI;4.2300000000;2.3600000000;3.1600000000
2018;127814;35127814;20506;JABOTICABAL;JARDIM SOUZA LIMA DO;BEBEDOURO;;2.4400000000;2.3200000000
2018;22731;35022731;20506;JABOTICABAL;GUSTAVO FERNANDO KUHLMANN;BEBEDOURO;;3.6100000000;3.6700000000
2018;35737;35035737;21004;OURINHOS;JOSE INOCENCIO MOREIRA CORONEL;BERNARDINO DE CAMPOS;;3.7200000000;3.1500000000
2018;901088;35901088;20417;CAMPINAS LESTE;ALBERTO MEDALJON PROFESSOR;CAMPINAS;5.8400000000;2.2200000000;2.1700000000
2018;42648;35042648;20417;CAMPINAS LESTE;VITORIO JOSE ANTONIO ZAMARION PROFESSOR;CAMPINAS;8.2200000000;;
2018;65785;35065785;20417;CAMPINAS LESTE;MARIA DE LOURDES BORDINI PROFESSORA;CAMPINAS;4.7500000000;;
2018;18399;35018399;20417;CAMPINAS LESTE;JOAQUIM FERREIRA LIMA PROFESSOR;CAMPINAS;5.0000000000;3.0800000000;2.0100000000
2018;11548;35011548;20102;SANTOS;RAQUEL DE CASTRO FERREIRA PROFESSORA;GUARUJA;;;2.5500000000
2018;11538;35011538;20102;SANTOS;PAULO CLEMENTE SANTINI;GUARUJA;;1.8100000000;
2018;11484;35011484;20102;SANTOS;WALTER SCHEPIS PROFESSOR;GUARUJA;;2.7900000000;2.3000000000
2018;43345;35043345;20102;SANTOS;MILTON BORGES YPIRANGA;GUARUJA;;2.0900000000;1.7100000000
2018;910557;35910557;20304;ITAPETININGA;EVONIO MARQUES PROF;ITAPETININGA;;3.4800000000;2.8700000000
2018;905239;35905239;20304;ITAPETININGA;PERICLES GALVAO PROF;ITAPETININGA;;3.3100000000;2.2000000000
2018;918519;35918519;20304;ITAPETININGA;EURINY DE SOUZA VIEIRA PROFA;ITAPETININGA;;4.4400000000;
2018;446048;35446048;20410;PIRACICABA;EDUARDO MILAD KOAIK DOM;PIRACICABA;;3.9200000000;
2018;49487;35049487;20413;SAO JOAO DA BOA VISTA;CARMEN MENDES CARVALHO PROFESSORA;TAMBAU;;2.7000000000;2.4800000000
2018;18284;35018284;20417;CAMPINAS LESTE;ADALBERTO NASCIMENTO;CAMPINAS;;3.7600000000;2.4300000000
2018;43862;35043862;10701;CARAPICUIBA;REPUBLICA DA COSTA RICA;COTIA;;2.3700000000;2.4500000000
2018;22913;35022913;20504;FRANCA;ANGELO SCARABUCCI;FRANCA;;4.4100000000;3.6500000000
2018;496546;35496546;20504;FRANCA;ROBERTO SCARABUCI PROFESSOR;FRANCA;;2.8600000000;2.3400000000
2018;50428;35050428;10401;CAIEIRAS;KATIA MARIA TARIFA LEME TONELLI PROFA;FRANCO DA ROCHA;;2.6800000000;1.3600000000
2018;48811;35048811;10401;CAIEIRAS;ELVIRA PARADA MANGA PROFA;FRANCO DA ROCHA;5.9600000000;3.2200000000;1.6500000000
2018;24612;35024612;20509;SAO CARLOS;MARIA RAMOS PROFESSORA;SAO CARLOS;;2.9200000000;2.7100000000
2018;24600;35024600;20509;SAO CARLOS;CUNHA BUENO VISCONDE DA;SAO CARLOS;6.3500000000;;
2018;191528;35191528;20509;SAO CARLOS;ALICE MADEIRA JOAO FRANCISCO PROFESSORA;SAO CARLOS;;3.1700000000;2.8500000000
2018;900461;35900461;20413;SAO JOAO DA BOA VISTA;ISAURA TEIXEIRA VASCONCELLOS PROFESSORA;SAO JOAO DA BOA VISTA;;2.3700000000;2.2500000000
2018;924635;35924635;20202;GUARATINGUETA;BAIRRO DO EMBAUZINHO;CACHOEIRA PAULISTA;;2.6600000000;2.4400000000
2018;26335;35026335;20604;LINS;VALDOMIRO SILVEIRA;CAFELANDIA;;2.7000000000;1.3900000000
2018;26311;35026311;20604;LINS;AFONSO PENA PRESIDENTE;CAFELANDIA;;3.1000000000;
2018;900679;35900679;20504;FRANCA;SUELY MACHADO DA SILVA PROFA;FRANCA;;2.4400000000;2.3800000000
2018;914290;35914290;20504;FRANCA;LAURA DE MELLO FRANCO PROFA;FRANCA;;2.7300000000;2.0100000000
2018;22950;35022950;20504;FRANCA;DANTE GUEDINE FILHO PROF;FRANCA;;3.9400000000;
2018;903401;35903401;20504;FRANCA;LIZETE PAULINO TEIXEIRA PROFA;FRANCA;4.6400000000;;
2018;914368;35914368;20511;TAQUARITINGA;ARIOVALDO DA FONSECA PROF DR;IBITINGA;;2.7000000000;2.7700000000
2018;10157;35010157;10702;ITAPECERICA DA SERRA;OREDO RODRIGUES DA CRUZ;JUQUITIBA;;3.9200000000;2.1500000000
2018;24454;35024454;20509;SAO CARLOS;LUIZ AUGUSTO DE OLIVEIRA PROFESSOR;SAO CARLOS;8.0400000000;;
2018;18326;35018326;20417;CAMPINAS LESTE;CULTO A CIENCIA;CAMPINAS;;;4.5000000000
2018;907418;35907418;20417;CAMPINAS LESTE;HUMBERTO DE CAMPOS INSTITUTO POPULAR;CAMPINAS;6.5300000000;;
2018;905471;35905471;20404;CAMPINAS OESTE;RUY RODRIGUEZ;CAMPINAS;;3.3800000000;2.0700000000
2018;915580;35915580;20404;CAMPINAS OESTE;ENEAS CEZAR FERREIRA DOUTOR;CAMPINAS;7.2200000000;;
2018;18454;35018454;20417;CAMPINAS LESTE;FABIO FARIA DE SYLLOS PROFESSOR;CAMPINAS;6.3800000000;;
2018;18922;35018922;20417;CAMPINAS LESTE;GUIDO SEGALHO;CAMPINAS;;3.7800000000;2.9000000000
2018;47181;35047181;20417;CAMPINAS LESTE;WILSON BRANDAO TOFFANO PROFESSOR;CAMPINAS;6.8000000000;;
2018;18703;35018703;20417;CAMPINAS LESTE;ANDRE FORT PROFESSOR;CAMPINAS;6.0900000000;;
2018;48112;35048112;10701;CARAPICUIBA;DAGOBERTO SALLES FILHO DEPUTADO;COTIA;;2.9300000000;
2018;904843;35904843;10701;CARAPICUIBA;ERNESTO CAETANO DE SOUZA TENENTE;COTIA;;2.4900000000;1.7400000000
2018;44748;35044748;10701;CARAPICUIBA;ROBERTO CORTE REAL JORNALISTA;COTIA;;3.8100000000;
2018;46590;35046590;10701;CARAPICUIBA;EROTIDES APARECIDA OLIVEIRA DA SILVA PROFESSORA;COTIA;;3.1100000000;2.3200000000
2018;36675;35036675;10701;CARAPICUIBA;ARY BOUZAN PROFESSOR;COTIA;;3.3000000000;3.4700000000
2018;16226;35016226;20308;SOROCABA;JOAO CLIMACO DE CAMARGO PIRES;SOROCABA;;;2.5000000000
2018;900357;35900357;20308;SOROCABA;MARIO GUILHERME NOTARI;SOROCABA;;2.7600000000;2.2500000000
2018;914629;35914629;20308;SOROCABA;GENEZIA IZABEL CARDOSO MENCACCI PROFESSORA;SOROCABA;;3.7300000000;
2018;922754;35922754;20308;SOROCABA;SARAH SALVESTRO PROFESSORA;SOROCABA;;3.1800000000;1.6600000000
2018;905331;35905331;20308;SOROCABA;ROSEMARY DE MELLO MOREIRA PEREIRA PROFESSORA;SOROCABA;;3.4000000000;2.4200000000
2018;914617;35914617;20308;SOROCABA;OVIDIO ANTONIO DE SOUZA REVDO;SOROCABA;;2.3800000000;1.7400000000
2018;16196;35016196;20308;SOROCABA;ACCACIO DE VASCONCELLOS CAMARGO PROFESSOR;SOROCABA;5.0800000000;3.1500000000;
2018;919299;35919299;20407;JUNDIAI;MARCOS ALEXANDRE SODRE PROFESSOR;VARZEA PAULISTA;;3.3400000000;2.4100000000
2018;37965;35037965;20417;CAMPINAS LESTE;MARIO NATIVIDADE DOUTOR;CAMPINAS;;3.4200000000;2.2700000000
2018;903905;35903905;20417;CAMPINAS LESTE;ALBERTO MARTINS PROFESSOR;CAMPINAS;5.2800000000;;
2018;6294;35006294;10403;GUARULHOS NORTE;CHIYO YAMAMOTO DONA;GUARULHOS;;4.1100000000;2.2900000000
2018;904806;35904806;10402;GUARULHOS SUL;PEDRO MORCELI;GUARULHOS;;2.6000000000;2.4000000000
2018;6439;35006439;10402;GUARULHOS SUL;GUILHERMINO RODRIGUES DE LIMA;GUARULHOS;;2.4400000000;2.1000000000
2018;28678;35028678;20710;SAO JOSE DO RIO PRETO;NAIR SANTOS CUNHA PROFESSORA;SAO JOSE DO RIO PRETO;;2.3600000000;2.4100000000
2018;26736;35026736;20701;CATANDUVA;GABRIEL HERNANDEZ;ARIRANHA;;4.6800000000;4.6800000000
2018;907736;35907736;20502;BARRETOS;FABIO JUNQUEIRA FRANCO;BARRETOS;;3.3700000000;2.6200000000
2018;916869;35916869;10401;CAIEIRAS;LENITA CORREA CAMARGO PROFA;FRANCISCO MORATO;;3.4100000000;2.7600000000
2018;906232;35906232;10401;CAIEIRAS;LYDIA SCALET WALKER PROFA;FRANCISCO MORATO;6.7400000000;4.4400000000;2.9400000000
2018;924532;35924532;10401;CAIEIRAS;JARDIM SILVIA II;FRANCISCO MORATO;;3.4500000000;1.8500000000
2018;34642;35034642;21006;TUPA;HELENA PAVANELLI PORTO PROFESSORA;TUPA;6.4200000000;;
2018;903711;35903711;21006;TUPA;IRENE RESINA MIGLIORUCCI PROFESSORA;TUPA;;2.2200000000;1.1800000000
2018;915269;35915269;10503;ITAQUAQUECETUBA;CONDOMINIO RESIDENCIAL VILLAGE;ITAQUAQUECETUBA;;3.4900000000;2.5600000000
2018;908642;35908642;10503;ITAQUAQUECETUBA;JARDIM AMERICA DO;ITAQUAQUECETUBA;;3.0800000000;2.2500000000
2018;921257;35921257;10503;ITAQUAQUECETUBA;AMALIA MARIA DOS SANTOS;ITAQUAQUECETUBA;;2.3500000000;1.8900000000
2018;497289;35497289;10503;ITAQUAQUECETUBA;JARDIM SANTA RITA II;ITAQUAQUECETUBA;;2.9200000000;1.9500000000
2018;48495;35048495;10501;MOGI DAS CRUZES;LUCINDA BASTOS PROFESSORA;MOGI DAS CRUZES;4.8700000000;2.1400000000;1.9100000000
2018;921063;35921063;10501;MOGI DAS CRUZES;ALZIRA FERNANDES SCUNGISQUI;MOGI DAS CRUZES;;2.9500000000;1.7000000000
2018;6836;35006836;10501;MOGI DAS CRUZES;MARIA RODRIGUES GONCALVES PROFESSORA;MOGI DAS CRUZES;;3.5200000000;3.3700000000
2018;923060;35923060;10501;MOGI DAS CRUZES;CID BOUCAULT PROFESSOR;MOGI DAS CRUZES;;1.1100000000;1.8100000000
2018;906347;35906347;10501;MOGI DAS CRUZES;SUELI OLIVEIRA SILVA MARTINS PROFESSORA;MOGI DAS CRUZES;;4.4800000000;
2018;6725;35006725;10501;MOGI DAS CRUZES;FIRMINO LADEIRA PROFESSOR;MOGI DAS CRUZES;;3.6000000000;2.8200000000
2018;24648;35024648;20510;SAO JOAQUIM DA BARRA;GETULIO LIMA CAPITAO;SALES OLIVEIRA;;3.4100000000;2.4200000000
2018;9416;35009416;10606;SAO BERNARDO DO CAMPO;LAURA LOPES;SAO CAETANO DO SUL;;4.0400000000;2.0700000000
2018;9573;35009573;10606;SAO BERNARDO DO CAMPO;BONIFACIO DE CARVALHO CORONEL;SAO CAETANO DO SUL;;3.5700000000;2.4900000000
2018;24296;35024296;20507;RIBEIRAO PRETO;FRANCISCO FERREIRA DE FREITAS;SERRA AZUL;;3.0100000000;2.3900000000
2018;462792;35462792;20507;RIBEIRAO PRETO;BAIRRO FRANCISCO CASTILHO;CRAVINHOS;;4.8100000000;4.6200000000
2018;24272;35024272;20507;RIBEIRAO PRETO;JOAO DE SOUZA CAMPOS CORONEL;CRAVINHOS;;3.0900000000;2.6400000000
2018;23668;35023668;20506;JABOTICABAL;JEREMIAS DE PAULA EDUARDO;MONTE ALTO;;3.0100000000;2.7500000000
2018;32268;35032268;20908;SANTO ANASTACIO;SHIGUETOSHI YOSHIHARA;PRESIDENTE EPITACIO;6.6000000000;3.1400000000;2.9500000000
2018;911203;35911203;20908;SANTO ANASTACIO;ADELINO CHUBA GUIMARO PROFESSOR;PRESIDENTE EPITACIO;4.8100000000;;
2018;24302;35024302;20507;RIBEIRAO PRETO;TEOFILO SIQUEIRA;SANTA ROSA DE VITERBO;;4.4900000000;
2018;900576;35900576;20413;SAO JOAO DA BOA VISTA;ACHILES RODRIGUES PROFESSOR;VARGEM GRANDE DO SUL;;2.6000000000;1.6100000000
2018;20459;35020459;20413;SAO JOAO DA BOA VISTA;JOAO URIAS DA SILVA CAPITAO;AGUAS DA PRATA;;4.6200000000;
2018;903814;35903814;20409;MOGI MIRIM;ARIOSTO RIBEIRO PERSICANO PROF;AMPARO;5.4600000000;5.3700000000;4.3300000000
2018;452312;35452312;20409;MOGI MIRIM;GISSELDA APARECIDA TUROLA PIOVEZAN;AMPARO;;4.1300000000;3.2300000000
2018;27509;35027509;20711;VOTUPORANGA;PORFIRIO PIMENTEL;MACAUBAL;;6.5900000000;5.4600000000
2018;352603;35352603;10502;SUZANO;GILBERTO DE CARVALHO PROFESSOR;SUZANO;;3.1300000000;2.3300000000
2018;901891;35901891;10502;SUZANO;JANDYRA COUTINHO PROFESSORA;SUZANO;4.1600000000;2.9400000000;
2018;7146;35007146;10502;SUZANO;TOKUZO TERAZAKI;SUZANO;5.9200000000;;
2018;904703;35904703;10601;DIADEMA;ADONIAS FILHO;DIADEMA;;3.5000000000;2.4300000000
2018;923148;35923148;10601;DIADEMA;MIGUEL REALE PROFESSOR;DIADEMA;;3.8400000000;2.8800000000
2018;7456;35007456;10601;DIADEMA;EVANDRO CAIAFA ESQUIVEL PROFESSOR;DIADEMA;;3.5700000000;2.0100000000
2018;7407;35007407;10601;DIADEMA;ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR;DIADEMA;4.6800000000;2.9800000000;2.4200000000
2018;33017;35033017;21001;ASSIS;JOSE GONCALVES DE MENDONCA;MARACAI;;3.9500000000;3.3400000000
2018;40186;35040186;21001;ASSIS;AZARIAS RIBEIRO CEL;MARACAI;;3.8500000000;3.7900000000
2018;28605;35028605;20710;SAO JOSE DO RIO PRETO;ZULMIRA DA SILVA SALLES PROFESSORA;SAO JOSE DO RIO PRETO;;4.7400000000;
2018;28794;35028794;20710;SAO JOSE DO RIO PRETO;AMIRA HOMSI CHALELLA PROFESSORA;SAO JOSE DO RIO PRETO;;;4.7600000000
2018;7171;35007171;10502;SUZANO;GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR;SUZANO;;3.3200000000;2.5500000000
2018;925846;35925846;10502;SUZANO;TOCHICHICO YOCHICAVA PROFESSOR;SUZANO;;3.8500000000;
2018;922171;35922171;10403;GUARULHOS NORTE;CIDADE SERODIO;GUARULHOS;;3.8900000000;
2018;5861;35005861;10402;GUARULHOS SUL;JOSE SCARAMELLI PROFESSOR;GUARULHOS;;3.4200000000;2.8300000000
2018;923175;35923175;10403;GUARULHOS NORTE;JOAO LUIZ DE GODOY MOREIRA PROFESSOR;GUARULHOS;;4.0100000000;2.1100000000
2018;41890;35041890;10403;GUARULHOS NORTE;GLAUBER ROCHA;GUARULHOS;6.2200000000;;
2018;6397;35006397;10402;GUARULHOS SUL;CID AUGUSTO GUELLI PROFESSOR;GUARULHOS;;2.7700000000;1.5400000000
2018;13468;35013468;20204;PINDAMONHANGABA;AFFONSO DE CARVALHO DESEMBARGADOR;SANTO ANTONIO DO PINHAL;;;3.6400000000
2018;11320;35011320;20208;CARAGUATATUBA;THOMAZ RIBEIRO DE LIMA;CARAGUATATUBA;;;3.0800000000
2018;45147;35045147;20208;CARAGUATATUBA;ANTONIO ALVES BERNARDINO;CARAGUATATUBA;;3.1500000000;2.2400000000
2018;39559;35039559;20208;CARAGUATATUBA;MARIO TROMBINI COMENDADOR;CARAGUATATUBA;;2.9400000000;2.4200000000
2018;900126;35900126;10403;GUARULHOS NORTE;RINALDO POLI PREFEITO;GUARULHOS;;3.3500000000;
2018;39469;35039469;10403;GUARULHOS NORTE;SERAPHINA RENZI MARTELLO;GUARULHOS;4.8500000000;;
2018;6440;35006440;10402;GUARULHOS SUL;OSWALDO SAMPAIO ALVES;GUARULHOS;3.6800000000;3.1500000000;1.6800000000
2018;6282;35006282;10402;GUARULHOS SUL;BRUNO RICCO PADRE;GUARULHOS;;2.1300000000;2.0600000000
2018;6099;35006099;10403;GUARULHOS NORTE;JUVENAL RAMOS BARBOSA;GUARULHOS;;2.6800000000;1.7900000000
2018;48859;35048859;10403;GUARULHOS NORTE;VALDERICE THEREZINHA DA MOTTA CAMPOS MARCHINI PROFESSORA;GUARULHOS;;2.7800000000;2.1900000000
2018;9118;35009118;10606;SAO BERNARDO DO CAMPO;MARIA LUIZA FERRARI CICERO PROFESSORA;SAO BERNARDO DO CAMPO;;4.4100000000;
2018;915750;35915750;10606;SAO BERNARDO DO CAMPO;CELIO LUIZ NEGRINI PROFESSOR;SAO BERNARDO DO CAMPO;;3.0200000000;1.9700000000
2018;9131;35009131;10606;SAO BERNARDO DO CAMPO;MAURICIO ANTUNES FERRAZ PROFESSOR;SAO BERNARDO DO CAMPO;;2.9100000000;2.4000000000
2018;8825;35008825;10606;SAO BERNARDO DO CAMPO;LAUDO FERREIRA DE CAMARGO MINISTRO;SAO BERNARDO DO CAMPO;;4.1200000000;3.2100000000
2018;22561;35022561;20512;SERTAOZINHO;JOSEPHA CASTRO PROFESSORA;PONTAL;;3.4400000000;
2018;22676;35022676;20512;SERTAOZINHO;DOLORES BELEM NOVAES PROFESSORA;PONTAL;;2.5600000000;2.4100000000
2018;39846;35039846;20401;AMERICANA;ANTONIO ZANAGA PREFEITO;AMERICANA;;3.1000000000;2.7000000000
2018;16949;35016949;20401;AMERICANA;OCTAVIO SOARES DE ARRUDA PROF;AMERICANA;5.5900000000;3.6300000000;
2018;16998;35016998;20401;AMERICANA;ALCINDO SOARES DO NASCIMENTO PROF;AMERICANA;6.8700000000;;
2018;42473;35042473;20401;AMERICANA;CONSTANTINO AUGUSTO PINKE PROF;AMERICANA;;4.1200000000;2.6800000000
2018;17218;35017218;20401;AMERICANA;DILECTA CENEVIVA MARTINELLI PROFA;AMERICANA;;2.6100000000;1.7500000000
2018;901192;35901192;20407;JUNDIAI;OSCARLINA DE ARAUJO OLIVEIRA PROFESSORA;ITATIBA;;;3.3700000000
2018;23097;35023097;20504;FRANCA;ARTUR BELEM JUNIOR;PEDREGULHO;;3.7300000000;
2018;30247;35030247;20803;BIRIGUI;OCTAVIANO CARDOSO;TURIUBA;;2.9700000000;3.6400000000
2018;11162;35011162;20208;CARAGUATATUBA;FLORENTINA MARTINS SANCHEZ PROFESSORA;UBATUBA;;3.9800000000;1.8400000000
2018;12506;35012506;20202;GUARATINGUETA;OSWALDO CRUZ;CRUZEIRO;;4.4400000000;2.7300000000
2018;904831;35904831;20202;GUARATINGUETA;ABRAO BENJAMIM PROF;CRUZEIRO;;2.1400000000;1.7700000000
2018;6543;35006543;20207;JACAREI;LAURENTINA LORENA CORREA DA SILVA PROFA;SANTA ISABEL;;3.3600000000;2.4900000000
2018;926073;35926073;20202;GUARATINGUETA;BAIRRO DA BARRA;CUNHA;;3.6800000000;3.1900000000
2018;910089;35910089;20313;ITARARE;DOROTY DAVID MUZEL PROFESSORA;ITABERA;5.9500000000;;
2018;903930;35903930;20419;CAPIVARI;LAURINDO GOMES CARNEIRO CORONEL;MONTE MOR;;;2.8600000000
2018;24806;35024806;20510;SAO JOAQUIM DA BARRA;MANOEL MARTINS;MORRO AGUDO;;3.1700000000;2.3800000000
2018;12427;35012427;20202;GUARATINGUETA;JOSE DE PAULA FRANCA PROF;QUELUZ;;3.8000000000;2.3000000000
2018;29002;35029002;20711;VOTUPORANGA;SARAH ARNOLDI BARBOSA PROFA;VOTUPORANGA;;5.7900000000;
2018;30120;35030120;20803;BIRIGUI;CARLOS ROSA DOUTOR;BIRIGUI;;4.7800000000;
2018;39445;35039445;10401;CAIEIRAS;OZILDE ALBUQUERQUE PASSARELLA DR;MAIRIPORA;;3.1600000000;2.2500000000
2018;5685;35005685;10401;CAIEIRAS;HERMELINA DE ALBUQUERQUE PASSARELLA PROFA;MAIRIPORA;;3.7500000000;2.4200000000
2018;39810;35039810;20401;AMERICANA;DORTI ZAMBELLO CALIL PROFA;NOVA ODESSA;;3.6000000000;2.6600000000
2018;916717;35916717;21102;REGISTRO;PERICLES EUGENIO DA SILVA RAMOS PROFESSOR;CANANEIA;;3.6500000000;3.5100000000
2018;25616;35025616;20602;JAU;PRADO MAJOR;JAU;;2.2400000000;1.3800000000
2018;25811;35025811;20602;JAU;CAETANO LOURENCO DE CAMARGO;JAU;;3.6800000000;2.0300000000
2018;23826;35023826;20507;RIBEIRAO PRETO;"BARROS CONEGO ";RIBEIRAO PRETO;;;4.0800000000
2018;918167;35918167;20507;RIBEIRAO PRETO;JORGE RODINI LUIZ PROFESSOR;RIBEIRAO PRETO;6.8900000000;;
2018;924131;35924131;20415;SUMARE;EUZEBIO ANTONIO RODRIGUES PROFESSOR;HORTOLANDIA;;3.1000000000;2.4000000000
2018;20072;35020072;20411;PIRASSUNUNGA;JUSTINIANO WHITAKER DE OLIVEIRA CORONEL;ARARAS;6.2300000000;;
2018;19914;35019914;20411;PIRASSUNUNGA;CESARIO COIMBRA DOUTOR;ARARAS;;;2.9700000000
2018;901052;35901052;20411;PIRASSUNUNGA;VICENTE CASALE PADOVANI PROFESSOR;ARARAS;5.1500000000;;
2018;904193;35904193;10702;ITAPECERICA DA SERRA;JOAO ORTIZ RODRIGUES;EMBU-GUACU;5.3200000000;2.8700000000;
2018;35403;35035403;10702;ITAPECERICA DA SERRA;ALEXANDRE RODRIGUES NOGUEIRA;EMBU-GUACU;;3.6600000000;3.1800000000
2018;496376;35496376;20602;JAU;ANA FRANCO DA ROCHA BRANDO PROFA;JAU;;;4.3100000000
2018;40265;35040265;21101;MIRACATU;SANTA RITA DE CASSIA;MIRACATU;;2.1200000000;2.2900000000
2018;925697;35925697;20507;RIBEIRAO PRETO;JULIETA FERNANDA SOUSA TARANTO;RIBEIRAO PRETO;;1.9900000000;
2018;44647;35044647;20507;RIBEIRAO PRETO;ORLANDO VITALIANO VEREADOR;RIBEIRAO PRETO;4.3400000000;2.8100000000;
2018;23966;35023966;20507;RIBEIRAO PRETO;FRANCISCO BONFIM;RIBEIRAO PRETO;4.8600000000;;
2018;47466;35047466;20507;RIBEIRAO PRETO;DJANIRA VELHO PROFESSORA;RIBEIRAO PRETO;;4.7400000000;3.6900000000
2018;11885;35011885;20102;SANTOS;ALZIRA MARTINS LICHTI PROFESSORA;SANTOS;;3.0200000000;2.6300000000
2018;34873;35034873;21101;MIRACATU;ARMANDO GONCALVES PROFESSOR;MIRACATU;;2.5300000000;2.6200000000
2018;8874;35008874;10606;SAO BERNARDO DO CAMPO;ROBERT KENNEDY SENADOR;SAO BERNARDO DO CAMPO;;4.4300000000;4.4000000000
